Country,Subregion,ISO,Start_Year,event_count,total_deaths,total_affected,total_damage,unique_types,storm_count,earthquake_count,epidemic_count,flood_count,extreme_temperature_count,mass_movement_wet_count,volcanic_activity_count,other_count,drought_count,wildfire_count,prev_year_count,prev_total_deaths,prev_total_affected,prev_total_damage,log_prev_total_deaths,log_prev_total_affected,log_prev_total_damage,High_Occurrence
Japan,Eastern Asia,JPN,2017,4,49.0,44799.0,2817983.0,2,3,0,0,1,0,0,0,0,0,0,10,120.0,465328.0,27086476.5,4.795790545596741,13.050499961272068,17.114545176075513,0
Japan,Eastern Asia,JPN,2018,7,435.0,1602397.0,38914083.0,4,3,2,0,1,1,0,0,0,0,0,4,49.0,44799.0,2817983.0,3.912023005428146,10.709963418403076,14.85153229363898,1
Japan,Eastern Asia,JPN,2019,10,319.0,552620.0,32756654.5,4,4,1,0,3,2,0,0,0,0,0,7,435.0,1602397.0,38914083.0,6.077642243349034,14.287011815205158,17.476866799617287,1
Japan,Eastern Asia,JPN,2020,4,117.0,264574.0,7467101.0,2,3,0,0,1,0,0,0,0,0,0,10,319.0,552620.0,32756654.5,5.768320995793772,13.222427692920942,17.304616720772916,0
Japan,Eastern Asia,JPN,2021,6,88.0,40097.0,12378144.0,4,1,2,0,2,0,1,0,0,0,0,4,117.0,264574.0,7467101.0,4.770684624465665,12.485880043961926,15.826017530029,1
Japan,Eastern Asia,JPN,2022,7,124.0,41334.0,12818943.0,4,4,1,0,1,1,0,0,0,0,0,6,88.0,40097.0,12378144.0,4.48863636973214,10.599081736739125,16.33144297554471,1
Japan,Eastern Asia,JPN,2023,6,27.0,10814.0,601247.5,3,4,1,0,1,0,0,0,0,0,0,7,124.0,41334.0,12818943.0,4.8283137373023015,10.629464877686775,16.366434634769245,1
Japan,Eastern Asia,JPN,2024,6,858.0,214154.0,16585528.0,4,3,1,0,1,1,0,0,0,0,0,6,27.0,10814.0,601247.5,3.332204510175204,9.28868933838716,13.306763605596501,1
Jordan,Western Asia,JOR,2018,2,34.0,64.0,214044.0,1,0,0,0,2,0,0,0,0,0,0,3,96.0,150212.0,552422.0,4.574710978503383,11.919809565831807,13.222069336145793,1
Jordan,Western Asia,JOR,2023,1,50.0,2000.0,90654.0,1,0,0,0,0,1,0,0,0,0,0,2,34.0,64.0,214044.0,3.5553480614894135,4.174387269895637,12.273941552272001,0
Kazakhstan,Central Asia,KAZ,2001,2,22.0,3680.0,197676.0,2,0,0,0,1,1,0,0,0,0,0,2,50.0,2614.0,103374.5,3.9318256327243257,7.869019376499024,11.546123269073666,1
Kazakhstan,Central Asia,KAZ,2003,1,3.0,36626.0,104477.5,1,0,1,0,0,0,0,0,0,0,0,2,22.0,3680.0,197676.0,3.1354942159291497,8.210939733379021,12.194389664505247,1
Kazakhstan,Central Asia,KAZ,2004,1,48.0,300.0,20565.5,1,0,0,0,0,0,1,0,0,0,0,1,3.0,36626.0,104477.5,1.3862943611198906,10.508540952336965,11.556736587592496,1
Kazakhstan,Central Asia,KAZ,2005,1,19.0,25000.0,12307.0,1,0,0,0,1,0,0,0,0,0,0,1,48.0,300.0,20565.5,3.8918202981106265,5.707110264748875,9.93141881746482,1
Kazakhstan,Central Asia,KAZ,2008,1,1.0,13000.0,189406.0,1,0,0,0,1,0,0,0,0,0,0,1,19.0,25000.0,12307.0,2.995732273553991,10.12667110305036,9.418004736441933,1
Kazakhstan,Central Asia,KAZ,2010,2,63.0,29200.0,156762.0,1,0,0,0,2,0,0,0,0,0,0,1,1.0,13000.0,189406.0,0.6931471805599453,9.472781556562168,12.151653417868472,1
Kazakhstan,Central Asia,KAZ,2011,1,2.0,16000.0,93435.0,1,0,0,0,1,0,0,0,0,0,0,2,63.0,29200.0,156762.0,4.1588830833596715,10.281958234245314,11.962490389665533,1
Kazakhstan,Central Asia,KAZ,2012,2,69.0,14400.0,197676.0,2,0,0,0,1,1,0,0,0,0,0,1,2.0,16000.0,93435.0,1.0986122886681096,9.680406499268875,11.445031988926578,1
Kazakhstan,Central Asia,KAZ,2014,1,5.0,2709.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,2,69.0,14400.0,197676.0,4.248495242049359,9.575052927597383,12.194389664505247,1
Kazakhstan,Central Asia,KAZ,2015,1,2.0,12670.0,7014.0,1,0,0,0,1,0,0,0,0,0,0,1,5.0,2709.0,107022.0,1.791759469228055,7.904703913873747,11.580799043615928,1
Kazakhstan,Central Asia,KAZ,2017,1,19.0,7000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,2.0,12670.0,7014.0,1.0986122886681096,9.447071196798909,8.855805992536562,1
Kazakhstan,Central Asia,KAZ,2018,1,19.0,400.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,19.0,7000.0,107022.0,2.995732273553991,8.853808274977197,11.580799043615928,1
Kazakhstan,Central Asia,KAZ,2020,1,19.0,33000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,19.0,400.0,107022.0,2.995732273553991,5.993961427306569,11.580799043615928,1
Kazakhstan,Central Asia,KAZ,2021,1,37.0,71000.0,364331.0,1,0,0,0,0,0,0,0,0,1,0,1,19.0,33000.0,107022.0,2.995732273553991,10.404293143019792,11.580799043615928,1
Kazakhstan,Central Asia,KAZ,2023,1,14.0,300.0,328495.5,1,0,0,0,0,0,0,0,0,0,1,1,37.0,71000.0,364331.0,3.6375861597263857,11.170449240431308,12.805820818831537,1
Kazakhstan,Central Asia,KAZ,2024,2,9.0,120067.0,211499.5,2,0,1,0,1,0,0,0,0,0,0,1,14.0,300.0,328495.5,2.70805020110221,5.707110264748875,12.702281462359936,1
Kyrgyzstan,Central Asia,KGZ,2002,1,21.0,1002.0,2616.0,1,0,0,0,0,0,1,0,0,0,0,1,11.0,5100.0,90654.0,2.4849066497880004,8.537191877922927,11.41481637185991,1
Kyrgyzstan,Central Asia,KGZ,2003,1,38.0,211.0,20565.5,1,0,0,0,0,0,1,0,0,0,0,1,21.0,1002.0,2616.0,3.091042453358316,6.910750787961936,7.869783902530146,1
Kyrgyzstan,Central Asia,KGZ,2004,3,49.0,398.0,61696.5,1,0,0,0,0,0,3,0,0,0,0,1,38.0,211.0,20565.5,3.6635616461296463,5.356586274672012,9.93141881746482,1
Kyrgyzstan,Central Asia,KGZ,2005,1,3.0,2050.0,4273.0,1,0,0,0,1,0,0,0,0,0,0,3,49.0,398.0,61696.5,3.912023005428146,5.988961416889864,11.029998690434002,1
Kyrgyzstan,Central Asia,KGZ,2006,2,11.0,21125.0,201914.5,2,1,1,0,0,0,0,0,0,0,0,1,3.0,2050.0,4273.0,1.3862943611198906,7.62608275807238,8.360305435879093,1
Kyrgyzstan,Central Asia,KGZ,2007,1,19.0,845.0,303.0,1,0,0,0,1,0,0,0,0,0,0,2,11.0,21125.0,201914.5,2.4849066497880004,9.958259788383108,12.215604572032765,1
Kyrgyzstan,Central Asia,KGZ,2008,2,81.0,4197.0,208955.0,1,0,2,0,0,0,0,0,0,0,0,1,19.0,845.0,303.0,2.995732273553991,6.740519359606223,5.717027701406222,1
Kyrgyzstan,Central Asia,KGZ,2009,1,37.0,2000000.0,364331.0,1,0,0,0,0,0,0,0,0,1,0,2,81.0,4197.0,208955.0,4.406719247264253,8.342363500380579,12.249878982467383,1
Kyrgyzstan,Central Asia,KGZ,2010,2,52.0,8491.0,121208.0,2,0,0,1,0,0,1,0,0,0,0,1,37.0,2000000.0,364331.0,3.6375861597263857,14.508658238524095,12.805820818831537,1
Kyrgyzstan,Central Asia,KGZ,2011,1,7.0,7887.5,104477.5,1,0,1,0,0,0,0,0,0,0,0,2,52.0,8491.0,121208.0,3.970291913552122,9.046879822823147,11.705271607286148,1
Kyrgyzstan,Central Asia,KGZ,2012,2,35.0,11050.0,197676.0,2,0,0,0,1,1,0,0,0,0,0,1,7.0,7887.5,104477.5,2.0794415416798357,8.973161281697509,11.556736587592496,1
Kyrgyzstan,Central Asia,KGZ,2014,1,12.0,14400.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,2,35.0,11050.0,197676.0,3.58351893845611,9.310276200588783,12.194389664505247,1
Kyrgyzstan,Central Asia,KGZ,2015,1,7.0,16780.0,15882.0,1,0,1,0,0,0,0,0,0,0,0,1,12.0,14400.0,97437.0,2.5649493574615367,9.575052927597383,11.486971557281514,1
Kyrgyzstan,Central Asia,KGZ,2017,2,31.0,5055.0,125043.0,2,0,1,0,0,0,1,0,0,0,0,1,7.0,16780.0,15882.0,2.0794415416798357,9.728002573001161,9.673004633835156,1
Kyrgyzstan,Central Asia,KGZ,2021,1,15.0,300.0,20565.5,1,0,0,0,0,0,1,0,0,0,0,2,31.0,5055.0,125043.0,3.4657359027997265,8.528330935826693,11.736420954346972,1
Kyrgyzstan,Central Asia,KGZ,2022,1,50.0,13850.0,90654.0,1,0,0,0,0,1,0,0,0,0,0,1,15.0,300.0,20565.5,2.772588722239781,5.707110264748875,9.93141881746482,1
Kyrgyzstan,Central Asia,KGZ,2023,1,31.0,3618.0,100642.5,1,0,0,1,0,0,0,0,0,0,0,1,50.0,13850.0,90654.0,3.9318256327243257,9.536112711175099,11.41481637185991,1
Kyrgyzstan,Central Asia,KGZ,2024,3,44.0,107401.0,321066.0,1,0,0,0,3,0,0,0,0,0,0,1,31.0,3618.0,100642.5,3.4657359027997265,8.193953023563742,11.51933984875403,1
Lao People's Democratic Republic,South-eastern Asia,LAO,2001,1,19.0,453000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,3,90.0,460712.5,203107.0,4.51085950651685,13.040531653728886,12.22149313625605,0
Lao People's Democratic Republic,South-eastern Asia,LAO,2002,1,2.0,150000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,19.0,453000.0,107022.0,2.995732273553991,13.023649611968253,11.580799043615928,0
Lao People's Democratic Republic,South-eastern Asia,LAO,2008,1,6.0,204190.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,2.0,150000.0,107022.0,1.0986122886681096,11.918397239722838,11.580799043615928,0
Lao People's Democratic Republic,South-eastern Asia,LAO,2009,2,26.0,148887.0,253239.0,2,1,0,0,1,0,0,0,0,0,0,1,6.0,204190.0,107022.0,1.9459101490553132,12.226811109304569,11.580799043615928,1
Lao People's Democratic Republic,South-eastern Asia,LAO,2011,2,48.0,467000.0,214044.0,1,0,0,0,2,0,0,0,0,0,0,2,26.0,148887.0,253239.0,3.295836866004329,11.9109496244238,12.442092934658064,1
Lao People's Democratic Republic,South-eastern Asia,LAO,2013,3,100.0,610253.0,263575.5,2,0,0,1,2,0,0,0,0,0,0,2,48.0,467000.0,214044.0,3.8918202981106265,13.054086677976365,12.273941552272001,1
Lao People's Democratic Republic,South-eastern Asia,LAO,2014,1,19.0,750.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,3,100.0,610253.0,263575.5,4.61512051684126,13.321630542924424,12.482098927408753,0
Lao People's Democratic Republic,South-eastern Asia,LAO,2015,2,23.0,47940.0,120257.0,1,0,0,0,2,0,0,0,0,0,0,1,19.0,750.0,107022.0,2.995732273553991,6.621405651764134,11.580799043615928,1
Lao People's Democratic Republic,South-eastern Asia,LAO,2016,1,5.0,26328.0,65.0,1,0,0,0,1,0,0,0,0,0,0,2,23.0,47940.0,120257.0,3.1780538303479458,10.777726367178413,11.697394713821643,0
Lao People's Democratic Republic,South-eastern Asia,LAO,2017,1,12.0,14400.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,1,5.0,26328.0,65.0,1.791759469228055,10.178426272278042,4.189654742026425,0
Lao People's Democratic Republic,South-eastern Asia,LAO,2018,3,160.0,748245.0,485535.0,2,2,0,0,1,0,0,0,0,0,0,1,12.0,14400.0,97437.0,2.5649493574615367,9.575052927597383,11.486971557281514,1
Lao People's Democratic Republic,South-eastern Asia,LAO,2019,2,56.0,2607500.0,471353.0,2,0,0,0,1,0,0,0,0,1,0,3,160.0,748245.0,485535.0,5.081404364984463,13.525487079893773,13.093008714324968,1
Lao People's Democratic Republic,South-eastern Asia,LAO,2020,2,14.0,70764.0,194874.0,1,2,0,0,0,0,0,0,0,0,0,2,56.0,2607500.0,471353.0,4.04305126783455,14.773902849366099,13.06336468305115,1
Lao People's Democratic Republic,South-eastern Asia,LAO,2021,2,19.0,33887.5,97576.0,2,1,1,0,0,0,0,0,0,0,0,2,14.0,70764.0,194874.0,2.70805020110221,11.16711980716794,12.180113606360077,1
Lao People's Democratic Republic,South-eastern Asia,LAO,2022,1,1.0,42552.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,2,19.0,33887.5,97576.0,2.995732273553991,10.43083100277765,11.488397088892302,0
Lao People's Democratic Republic,South-eastern Asia,LAO,2023,1,7.0,110129.0,7947.0,1,0,0,0,1,0,0,0,0,0,0,1,1.0,42552.0,107022.0,0.6931471805599453,10.658505636804035,11.580799043615928,0
Lao People's Democratic Republic,South-eastern Asia,LAO,2024,4,82.0,317389.0,397915.0,3,2,0,0,1,1,0,0,0,0,0,1,7.0,110129.0,7947.0,2.0794415416798357,11.60941676515899,8.980675603671708,1
Lebanon,Western Asia,LBN,2003,1,19.0,17000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,12.0,500.0,97437.0,2.5649493574615367,6.2166061010848646,11.486971557281514,1
Lebanon,Western Asia,LBN,2007,1,1.0,15.0,328495.5,1,0,0,0,0,0,0,0,0,0,1,1,19.0,17000.0,107022.0,2.995732273553991,9.741027444837728,11.580799043615928,1
Lebanon,Western Asia,LBN,2015,3,17.0,1001692.0,292311.0,1,3,0,0,0,0,0,0,0,0,0,1,1.0,15.0,328495.5,0.6931471805599453,2.772588722239781,12.702281462359936,1
Lebanon,Western Asia,LBN,2018,1,15.0,14400.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,3,17.0,1001692.0,292311.0,2.8903717578961645,13.817202126455243,12.585577003968597,1
Lebanon,Western Asia,LBN,2019,1,3.0,11009.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,1,15.0,14400.0,97437.0,2.772588722239781,9.575052927597383,11.486971557281514,1
Lebanon,Western Asia,LBN,2020,1,7.0,1533.0,328495.5,1,0,0,0,0,0,0,0,0,0,1,1,3.0,11009.0,97437.0,1.3862943611198906,9.306559229716726,11.486971557281514,1
Lebanon,Western Asia,LBN,2022,1,11.0,803.0,100642.5,1,0,0,1,0,0,0,0,0,0,0,1,7.0,1533.0,328495.5,2.0794415416798357,7.335633981927201,12.702281462359936,1
Lebanon,Western Asia,LBN,2023,1,50.0,1024200.0,90654.0,1,0,0,0,0,1,0,0,0,0,0,1,11.0,803.0,100642.5,2.4849066497880004,6.6895992691789665,11.51933984875403,1
Lebanon,Western Asia,LBN,2024,1,50.0,2975000.0,90654.0,1,0,0,0,0,1,0,0,0,0,0,1,50.0,1024200.0,90654.0,3.9318256327243257,13.839423354381912,11.41481637185991,1
Malaysia,South-eastern Asia,MYS,2001,4,68.0,33200.0,428088.0,1,0,0,0,4,0,0,0,0,0,0,4,28.0,9488.0,300544.0,3.367295829986474,9.15788851197376,12.613352772161898,1
Malaysia,South-eastern Asia,MYS,2002,2,12.0,455.0,118002.5,2,1,0,0,0,0,1,0,0,0,0,4,68.0,33200.0,428088.0,4.23410650459726,10.410335274932896,12.967086396871826,0
Malaysia,South-eastern Asia,MYS,2003,3,27.0,18800.0,321066.0,1,0,0,0,3,0,0,0,0,0,0,2,12.0,455.0,118002.5,2.5649493574615367,6.1224928095143865,11.678469564024871,1
Malaysia,South-eastern Asia,MYS,2004,6,128.0,77101.0,1255903.0,3,2,1,0,3,0,0,0,0,0,0,3,27.0,18800.0,321066.0,3.332204510175204,9.841665338892785,12.679405103074025,1
Malaysia,South-eastern Asia,MYS,2005,3,20.0,32133.0,542539.5,2,0,0,0,2,0,0,0,0,0,1,6,128.0,77101.0,1255903.0,4.859812404361672,11.2528844995522,14.043366189968102,1
Malaysia,South-eastern Asia,MYS,2006,4,63.0,106518.0,355299.0,1,0,0,0,4,0,0,0,0,0,0,3,20.0,32133.0,542539.5,3.044522437723423,10.37766993860328,13.204018015988133,1
Malaysia,South-eastern Asia,MYS,2007,3,102.0,167560.5,1565132.5,2,0,0,1,2,0,0,0,0,0,0,4,63.0,106518.0,355299.0,4.1588830833596715,11.576078651975427,12.780717782009118,1
Malaysia,South-eastern Asia,MYS,2008,2,38.0,8000.0,214044.0,1,0,0,0,2,0,0,0,0,0,0,3,102.0,167560.5,1565132.5,4.634728988229636,12.02910572703809,14.26348168183263,0
Malaysia,South-eastern Asia,MYS,2009,2,38.0,10875.0,214044.0,1,0,0,0,2,0,0,0,0,0,0,2,38.0,8000.0,214044.0,3.6635616461296463,8.987321812850125,12.273941552272001,0
Malaysia,South-eastern Asia,MYS,2011,2,18.0,20006.0,127587.5,2,0,0,0,1,0,1,0,0,0,0,2,38.0,10875.0,214044.0,3.6635616461296463,9.294313805752362,12.273941552272001,0
Malaysia,South-eastern Asia,MYS,2013,1,4.0,75000.0,2693.0,1,0,0,0,1,0,0,0,0,0,0,2,18.0,20006.0,127587.5,2.9444389791664403,9.903837491300417,11.75656552043944,0
Malaysia,South-eastern Asia,MYS,2014,2,54.0,2430000.0,740647.0,2,0,0,0,1,0,0,0,0,1,0,1,4.0,75000.0,2693.0,1.6094379124341003,11.225256725762893,7.898782356970309,0
Malaysia,South-eastern Asia,MYS,2015,2,25.0,3010.0,107025.0,2,0,1,0,1,0,0,0,0,0,0,2,54.0,2430000.0,740647.0,4.007333185232471,14.70340222683928,13.515280757675761,0
Malaysia,South-eastern Asia,MYS,2016,4,76.0,31841.0,493590.0,1,0,0,0,4,0,0,0,0,0,0,2,25.0,3010.0,107025.0,3.258096538021482,8.010027528481734,11.580827074580801,1
Malaysia,South-eastern Asia,MYS,2017,4,40.0,22407.0,418503.0,2,1,0,0,3,0,0,0,0,0,0,4,76.0,31841.0,493590.0,4.343805421853684,10.36854145205595,13.109462518019727,1
Malaysia,South-eastern Asia,MYS,2018,2,21.0,16900.0,214044.0,1,0,0,0,2,0,0,0,0,0,0,4,40.0,22407.0,418503.0,3.713572066704308,10.017173316939944,12.944441726811032,0
Malaysia,South-eastern Asia,MYS,2019,4,59.0,22477.0,428088.0,1,0,0,0,4,0,0,0,0,0,0,2,21.0,16900.0,214044.0,3.091042453358316,9.735128070758227,12.273941552272001,1
Malaysia,South-eastern Asia,MYS,2020,5,95.0,21883.0,436330.0,1,0,0,0,5,0,0,0,0,0,0,4,59.0,22477.0,428088.0,4.0943445622221,10.020292332078212,12.967086396871826,1
Malaysia,South-eastern Asia,MYS,2021,8,136.0,164641.0,2439328.0,1,0,0,0,8,0,0,0,0,0,0,5,95.0,21883.0,436330.0,4.564348191467836,9.993511055183717,12.986156408616045,1
Malaysia,South-eastern Asia,MYS,2022,6,88.0,90719.0,448910.5,2,0,0,0,5,0,1,0,0,0,0,8,136.0,164641.0,2439328.0,4.919980925828125,12.011528698710324,14.707233559449952,1
Malaysia,South-eastern Asia,MYS,2023,5,144.0,207320.0,528730.5,2,0,0,1,4,0,0,0,0,0,0,6,88.0,90719.0,448910.5,4.48863636973214,11.415533118961578,13.014581042619652,1
Maldives,Southern Asia,MDV,2007,1,19.0,1649.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,102.0,27214.0,780721.0,4.634728988229636,10.2115235708683,13.567974411549944,1
Maldives,Southern Asia,MDV,2011,1,4.0,1289.0,100642.5,1,0,0,1,0,0,0,0,0,0,0,1,19.0,1649.0,107022.0,2.995732273553991,7.408530566894626,11.580799043615928,1
Maldives,Southern Asia,MDV,2019,1,19.0,1800.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,4.0,1289.0,100642.5,1.6094379124341003,7.162397497355718,11.51933984875403,1
Maldives,Southern Asia,MDV,2021,1,12.0,1320.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,1,19.0,1800.0,107022.0,2.995732273553991,7.496097345175956,11.580799043615928,1
Maldives,Southern Asia,MDV,2023,1,31.0,455.0,100642.5,1,0,0,1,0,0,0,0,0,0,0,1,12.0,1320.0,97437.0,2.5649493574615367,7.186144304522325,11.486971557281514,1
Mongolia,Eastern Asia,MNG,2001,1,16.0,175000.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,3,60.0,1521000.0,607500.0,4.110873864173311,14.23487922870341,13.317109100286022,0
Mongolia,Eastern Asia,MNG,2002,1,3.0,665000.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,1,16.0,175000.0,97437.0,2.833213344056216,12.07254696717504,11.486971557281514,0
Mongolia,Eastern Asia,MNG,2003,1,15.0,1650.0,460.0,1,0,0,0,1,0,0,0,0,0,0,1,3.0,665000.0,97437.0,1.3862943611198906,13.407543823396258,11.486971557281514,0
Mongolia,Eastern Asia,MNG,2008,2,83.0,17551.0,198079.5,2,1,0,1,0,0,0,0,0,0,0,1,15.0,1650.0,460.0,2.772588722239781,7.409136443920128,6.133398042996649,1
Mongolia,Eastern Asia,MNG,2009,2,31.0,784113.0,90791.0,2,0,0,0,1,1,0,0,0,0,0,2,83.0,17551.0,198079.5,4.430816798843313,9.772923182515012,12.196428792707815,1
Mongolia,Eastern Asia,MNG,2015,1,50.0,965000.0,90654.0,1,0,0,0,0,1,0,0,0,0,0,2,31.0,784113.0,90791.0,3.4657359027997265,13.572309696925068,11.416326454980975,0
Mongolia,Eastern Asia,MNG,2016,1,50.0,157000.0,90654.0,1,0,0,0,0,1,0,0,0,0,0,1,50.0,965000.0,90654.0,3.9318256327243257,13.779884416590017,11.41481637185991,0
Mongolia,Eastern Asia,MNG,2017,1,17.0,300.0,20565.5,1,0,0,0,0,0,1,0,0,0,0,1,50.0,157000.0,90654.0,3.9318256327243257,11.964007453736912,11.41481637185991,0
Mongolia,Eastern Asia,MNG,2018,3,81.0,286701.0,295113.0,3,1,0,0,1,1,0,0,0,0,0,1,17.0,300.0,20565.5,2.8903717578961645,5.707110264748875,9.93141881746482,1
Mongolia,Eastern Asia,MNG,2019,3,74.0,3000.0,295113.0,3,1,0,0,1,1,0,0,0,0,0,3,81.0,286701.0,295113.0,4.406719247264253,12.56619862778016,12.595117001350955,1
Mongolia,Eastern Asia,MNG,2020,4,41.0,49105.0,313541.0,2,1,0,0,3,0,0,0,0,0,0,3,74.0,3000.0,295113.0,4.31748811353631,8.006700845440367,12.595117001350955,1
Mongolia,Eastern Asia,MNG,2021,2,31.0,14480.0,204459.0,2,1,0,0,1,0,0,0,0,0,0,4,41.0,49105.0,313541.0,3.7376696182833684,10.801736505909519,12.655688601373626,1
Mongolia,Eastern Asia,MNG,2022,2,69.0,33931.0,197676.0,2,0,0,0,1,1,0,0,0,0,0,2,31.0,14480.0,204459.0,3.4657359027997265,9.580592724328602,12.228127636311005,1
Mongolia,Eastern Asia,MNG,2023,4,33.0,964435.0,402135.0,3,1,0,0,2,1,0,0,0,0,0,2,69.0,33931.0,197676.0,4.248495242049359,10.432113800927626,12.194389664505247,1
Myanmar,South-eastern Asia,MMR,2002,1,21.0,50000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,51.0,3750.0,107022.0,3.9512437185814275,8.229777750081887,11.580799043615928,0
Myanmar,South-eastern Asia,MMR,2004,2,307.0,40700.0,831520.0,2,1,1,0,0,0,0,0,0,0,0,1,21.0,50000.0,107022.0,3.091042453358316,10.819798284210286,11.580799043615928,1
Myanmar,South-eastern Asia,MMR,2005,1,17.0,16.0,20565.5,1,0,0,0,0,0,1,0,0,0,0,2,307.0,40700.0,831520.0,5.730099782973575,10.614007941153417,13.63101183285844,0
Myanmar,South-eastern Asia,MMR,2006,2,59.0,70106.0,204459.0,2,1,0,0,1,0,0,0,0,0,0,1,17.0,16.0,20565.5,2.8903717578961645,2.833213344056216,9.93141881746482,1
Myanmar,South-eastern Asia,MMR,2007,5,92.0,187691.5,528730.5,2,0,0,1,4,0,0,0,0,0,0,2,59.0,70106.0,204459.0,4.0943445622221,11.157777925383916,12.228127636311005,1
Myanmar,South-eastern Asia,MMR,2008,1,138366.0,2420000.0,5827873.0,1,1,0,0,0,0,0,0,0,0,0,5,92.0,187691.5,528730.5,4.532599493153256,12.142560264397487,13.178236020550855,0
Myanmar,South-eastern Asia,MMR,2009,1,24.0,1351.0,20565.5,1,0,0,0,0,0,1,0,0,0,0,1,138366.0,2420000.0,5827873.0,11.837664854428176,14.699278511355924,15.578162826296879,0
Myanmar,South-eastern Asia,MMR,2010,3,373.0,406531.0,193218.5,3,1,0,0,0,1,1,0,0,0,0,1,24.0,1351.0,20565.5,3.2188758248682006,7.20934025660291,9.93141881746482,1
Myanmar,South-eastern Asia,MMR,2011,2,225.0,57011.0,7391.0,2,0,1,0,1,0,0,0,0,0,0,3,373.0,406531.0,193218.5,5.924255797414532,12.915417925658891,12.171582127344314,1
Myanmar,South-eastern Asia,MMR,2012,2,40.0,86486.0,108621.0,2,0,1,0,1,0,0,0,0,0,0,2,225.0,57011.0,7391.0,5.420534999272286,10.951017050974922,8.90815361332152,1
Myanmar,South-eastern Asia,MMR,2013,2,23.0,73600.0,127587.5,2,0,0,0,1,0,1,0,0,0,0,2,40.0,86486.0,108621.0,3.713572066704308,11.367749392608104,11.595629244234642,1
Myanmar,South-eastern Asia,MMR,2014,2,38.0,40000.0,214044.0,1,0,0,0,2,0,0,0,0,0,0,2,23.0,73600.0,127587.5,3.1780538303479458,11.206413891581187,11.75656552043944,1
Myanmar,South-eastern Asia,MMR,2015,6,213.0,1671303.0,510107.0,3,1,0,0,3,0,2,0,0,0,0,2,38.0,40000.0,214044.0,3.6635616461296463,10.596659732783579,12.273941552272001,1
Myanmar,South-eastern Asia,MMR,2016,7,131.0,954377.5,249926.0,5,2,1,1,2,0,1,0,0,0,0,6,213.0,1671303.0,510107.0,5.365976015021851,14.32911471802065,13.14237774698741,1
Myanmar,South-eastern Asia,MMR,2017,2,15.0,199520.0,204459.0,2,1,0,0,1,0,0,0,0,0,0,7,131.0,954377.5,249926.0,4.882801922586371,13.768815622269855,12.428924154204083,1
Myanmar,South-eastern Asia,MMR,2018,5,67.0,193174.5,468571.0,3,0,0,0,3,0,1,0,1,0,0,2,15.0,199520.0,204459.0,2.772588722239781,12.203674772930173,12.228127636311005,1
Myanmar,South-eastern Asia,MMR,2019,3,147.0,8375.0,234609.5,2,0,0,0,2,0,1,0,0,0,0,5,67.0,193174.5,468571.0,4.219507705176107,12.17135438112508,13.057445050816465,1
Myanmar,South-eastern Asia,MMR,2020,2,193.0,26554.0,127587.5,2,0,0,0,1,0,1,0,0,0,0,3,147.0,8375.0,234609.5,4.997212273764115,9.033125752550372,12.365681971233194,1
Myanmar,South-eastern Asia,MMR,2021,1,19.0,125000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,2,193.0,26554.0,127587.5,5.267858159063328,10.1869733328565,11.75656552043944,0
Myanmar,South-eastern Asia,MMR,2023,5,205.0,1277047.0,2638115.5,3,2,0,0,2,0,1,0,0,0,0,1,19.0,125000.0,107022.0,2.995732273553991,11.736077016252437,11.580799043615928,1
Myanmar,South-eastern Asia,MMR,2024,3,529.0,1106940.0,419676.0,3,1,0,0,1,1,0,0,0,0,0,5,205.0,1277047.0,2638115.5,5.327876168789581,14.060061722405365,14.785575773528398,1
Nepal,Southern Asia,NPL,2001,3,170.0,22288.5,221850.5,2,0,0,2,0,0,1,0,0,0,0,3,463.0,51689.5,212761.0,6.139884552226255,10.853029291194181,12.267929449075279,1
Nepal,Southern Asia,NPL,2002,3,564.0,267092.5,211862.0,3,0,0,1,0,1,1,0,0,0,0,3,170.0,22288.5,221850.5,5.14166355650266,10.011870994544653,12.309763518109417,1
Nepal,Southern Asia,NPL,2003,2,287.0,64354.0,197676.0,2,0,0,0,1,1,0,0,0,0,0,3,564.0,267092.5,211862.0,6.336825731146441,12.495354063347055,12.263695118344765,0
